Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,1996,Number of neonatal deaths,SH.DTH.NMRT,46184
"Egypt, Arab Rep.",EGY,1995,Number of neonatal deaths,SH.DTH.NMRT,48196
"Egypt, Arab Rep.",EGY,1994,Number of neonatal deaths,SH.DTH.NMRT,50495
"Egypt, Arab Rep.",EGY,1993,Number of neonatal deaths,SH.DTH.NMRT,53030
"Egypt, Arab Rep.",EGY,1992,Number of neonatal deaths,SH.DTH.NMRT,55813
"Egypt, Arab Rep.",EGY,1991,Number of neonatal deaths,SH.DTH.NMRT,58804
"Egypt, Arab Rep.",EGY,1990,Number of neonatal deaths,SH.DTH.NMRT,61843
"Egypt, Arab Rep.",EGY,1989,Number of neonatal deaths,SH.DTH.NMRT,64957
"Egypt, Arab Rep.",EGY,1988,Number of neonatal deaths,SH.DTH.NMRT,68251
"Egypt, Arab Rep.",EGY,1987,Number of neonatal deaths,SH.DTH.NMRT,71733
"Egypt, Arab Rep.",EGY,1986,Number of neonatal deaths,SH.DTH.NMRT,75359
"Egypt, Arab Rep.",EGY,1985,Number of neonatal deaths,SH.DTH.NMRT,78882
"Egypt, Arab Rep.",EGY,1984,Number of neonatal deaths,SH.DTH.NMRT,82073
"Egypt, Arab Rep.",EGY,1983,Number of neonatal deaths,SH.DTH.NMRT,84525
"Egypt, Arab Rep.",EGY,1982,Number of neonatal deaths,SH.DTH.NMRT,86352
"Egypt, Arab Rep.",EGY,1981,Number of neonatal deaths,SH.DTH.NMRT,87363
"Egypt, Arab Rep.",EGY,1980,Number of neonatal deaths,SH.DTH.NMRT,87888
"Egypt, Arab Rep.",EGY,1979,Number of neonatal deaths,SH.DTH.NMRT,88174
"Egypt, Arab Rep.",EGY,1978,Number of neonatal deaths,SH.DTH.NMRT,88197
"Egypt, Arab Rep.",EGY,1977,Number of neonatal deaths,SH.DTH.NMRT,88196
"Egypt, Arab Rep.",EGY,1976,Number of neonatal deaths,SH.DTH.NMRT,88057
"Egypt, Arab Rep.",EGY,1975,Number of neonatal deaths,SH.DTH.NMRT,88034
"Egypt, Arab Rep.",EGY,1974,Number of neonatal deaths,SH.DTH.NMRT,88046
"Egypt, Arab Rep.",EGY,1973,Number of neonatal deaths,SH.DTH.NMRT,87822
"Egypt, Arab Rep.",EGY,1972,Number of neonatal deaths,SH.DTH.NMRT,87260
"Egypt, Arab Rep.",EGY,1971,Number of neonatal deaths,SH.DTH.NMRT,86419
"Egypt, Arab Rep.",EGY,1970,Number of neonatal deaths,SH.DTH.NMRT,85406
"Egypt, Arab Rep.",EGY,1969,Number of neonatal deaths,SH.DTH.NMRT,84380
"Egypt, Arab Rep.",EGY,1968,Number of neonatal deaths,SH.DTH.NMRT,83384
"Egypt, Arab Rep.",EGY,1967,Number of neonatal deaths,SH.DTH.NMRT,82443
"Egypt, Arab Rep.",EGY,1966,Number of neonatal deaths,SH.DTH.NMRT,81588
"Egypt, Arab Rep.",EGY,1965,Number of neonatal deaths,SH.DTH.NMRT,81015
"Egypt, Arab Rep.",EGY,1964,Number of neonatal deaths,SH.DTH.NMRT,80739
"Egypt, Arab Rep.",EGY,1963,Number of neonatal deaths,SH.DTH.NMRT,80722
"Egypt, Arab Rep.",EGY,1962,Number of neonatal deaths,SH.DTH.NMRT,80989
"Egypt, Arab Rep.",EGY,1961,Number of neonatal deaths,SH.DTH.NMRT,81381
"Egypt, Arab Rep.",EGY,1960,Number of neonatal deaths,SH.DTH.NMRT,81700
"Egypt, Arab Rep.",EGY,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,21.4
"Egypt, Arab Rep.",EGY,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,21.2
"Egypt, Arab Rep.",EGY,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,21
"Egypt, Arab Rep.",EGY,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,20.7
"Egypt, Arab Rep.",EGY,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,20.4
"Egypt, Arab Rep.",EGY,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,20.1
"Egypt, Arab Rep.",EGY,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.8
"Egypt, Arab Rep.",EGY,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.4
"Egypt, Arab Rep.",EGY,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19
"Egypt, Arab Rep.",EGY,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,18.6
"Egypt, Arab Rep.",EGY,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,18.1
"Egypt, Arab Rep.",EGY,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.9
"Egypt, Arab Rep.",EGY,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.7
"Egypt, Arab Rep.",EGY,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.6
"Egypt, Arab Rep.",EGY,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.5
"Egypt, Arab Rep.",EGY,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.3
"Egypt, Arab Rep.",EGY,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.1
"Egypt, Arab Rep.",EGY,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,16.8
"Egypt, Arab Rep.",EGY,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,16.6
"Egypt, Arab Rep.",EGY,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,16.4
"Egypt, Arab Rep.",EGY,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,16.1
"Egypt, Arab Rep.",EGY,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.9
"Egypt, Arab Rep.",EGY,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.6
"Egypt, Arab Rep.",EGY,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.3
"Egypt, Arab Rep.",EGY,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15
"Egypt, Arab Rep.",EGY,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,14.8
"Egypt, Arab Rep.",EGY,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,14.5
"Egypt, Arab Rep.",EGY,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,14.5
"Egypt, Arab Rep.",EGY,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,13.9
"Egypt, Arab Rep.",EGY,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,14
"Egypt, Arab Rep.",EGY,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,13.4
"Egypt, Arab Rep.",EGY,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
"Egypt, Arab Rep.",EGY,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.3
"Egypt, Arab Rep.",EGY,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21
"Egypt, Arab Rep.",EGY,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.7
"Egypt, Arab Rep.",EGY,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.6
"Egypt, Arab Rep.",EGY,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.4
"Egypt, Arab Rep.",EGY,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.3
"Egypt, Arab Rep.",EGY,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.3
"Egypt, Arab Rep.",EGY,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.4
"Egypt, Arab Rep.",EGY,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.5
"Egypt, Arab Rep.",EGY,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.8
"Egypt, Arab Rep.",EGY,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30
"Egypt, Arab Rep.",EGY,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.4
"Egypt, Arab Rep.",EGY,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.8
"Egypt, Arab Rep.",EGY,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,34.3
"Egypt, Arab Rep.",EGY,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.8
"Egypt, Arab Rep.",EGY,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.5
"Egypt, Arab Rep.",EGY,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.4
"Egypt, Arab Rep.",EGY,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.5
"Egypt, Arab Rep.",EGY,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.9
"Egypt, Arab Rep.",EGY,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.6
"Egypt, Arab Rep.",EGY,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.6
"Egypt, Arab Rep.",EGY,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.9
"Egypt, Arab Rep.",EGY,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,56.5
"Egypt, Arab Rep.",EGY,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.4
"Egypt, Arab Rep.",EGY,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.6
"Egypt, Arab Rep.",EGY,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.8
"Egypt, Arab Rep.",EGY,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.1
"Egypt, Arab Rep.",EGY,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,77.3
"Egypt, Arab Rep.",EGY,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,81.4
"Egypt, Arab Rep.",EGY,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,85.5
"Egypt, Arab Rep.",EGY,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,90
"Egypt, Arab Rep.",EGY,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,95.4
"Egypt, Arab Rep.",EGY,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,101.9
"Egypt, Arab Rep.",EGY,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,109.6
"Egypt, Arab Rep.",EGY,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,118.6
"Egypt, Arab Rep.",EGY,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,128.5
"Egypt, Arab Rep.",EGY,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,138.6
"Egypt, Arab Rep.",EGY,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,148.5
"Egypt, Arab Rep.",EGY,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,158.2
"Egypt, Arab Rep.",EGY,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,167.7
"Egypt, Arab Rep.",EGY,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,177.2
"Egypt, Arab Rep.",EGY,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,186.8
"Egypt, Arab Rep.",EGY,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,196.7
"Egypt, Arab Rep.",EGY,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,206.7
"Egypt, Arab Rep.",EGY,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,216.1
"Egypt, Arab Rep.",EGY,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,224.7
"Egypt, Arab Rep.",EGY,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,231.7
"Egypt, Arab Rep.",EGY,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,237.2
"Egypt, Arab Rep.",EGY,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.5
"Egypt, Arab Rep.",EGY,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,245.1
"Egypt, Arab Rep.",EGY,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,248.4
"Egypt, Arab Rep.",EGY,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,252
"Egypt, Arab Rep.",EGY,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,256.5
"Egypt, Arab Rep.",EGY,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,262
"Egypt, Arab Rep.",EGY,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,268.9
"Egypt, Arab Rep.",EGY,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,277.2
"Egypt, Arab Rep.",EGY,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,286.4
"Egypt, Arab Rep.",EGY,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,296.3
"Egypt, Arab Rep.",EGY,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,306.2
"Egypt, Arab Rep.",EGY,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,316
"Egypt, Arab Rep.",EGY,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19
"Egypt, Arab Rep.",EGY,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19.7
"Egypt, Arab Rep.",EGY,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,20.4
"Egypt, Arab Rep.",EGY,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.1
"Egypt, Arab Rep.",EGY,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22
"Egypt, Arab Rep.",EGY,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.9
"Egypt, Arab Rep.",EGY,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,23.8
"Egypt, Arab Rep.",EGY,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24.9
"Egypt, Arab Rep.",EGY,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,26
"Egypt, Arab Rep.",EGY,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,27.2
"Egypt, Arab Rep.",EGY,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,28.4
"Egypt, Arab Rep.",EGY,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,29.8
"Egypt, Arab Rep.",EGY,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,31.2
"Egypt, Arab Rep.",EGY,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,32.6
"Egypt, Arab Rep.",EGY,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,34.1
"Egypt, Arab Rep.",EGY,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,35.8
"Egypt, Arab Rep.",EGY,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,37.7
"Egypt, Arab Rep.",EGY,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,39.8
"Egypt, Arab Rep.",EGY,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,42.2
"Egypt, Arab Rep.",EGY,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,45
"Egypt, Arab Rep.",EGY,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,48
"Egypt, Arab Rep.",EGY,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,51.5
"Egypt, Arab Rep.",EGY,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,55.2
"Egypt, Arab Rep.",EGY,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,59.3
"Egypt, Arab Rep.",EGY,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,63.7
"Egypt, Arab Rep.",EGY,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,68.3
"Egypt, Arab Rep.",EGY,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,72.8
"Egypt, Arab Rep.",EGY,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,77.2
"Egypt, Arab Rep.",EGY,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,81.4
"Egypt, Arab Rep.",EGY,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,85.6
"Egypt, Arab Rep.",EGY,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,90.1
"Egypt, Arab Rep.",EGY,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,95.6
"Egypt, Arab Rep.",EGY,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,102.3
"Egypt, Arab Rep.",EGY,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,110.2
"Egypt, Arab Rep.",EGY,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,119.4
"Egypt, Arab Rep.",EGY,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,129.6
"Egypt, Arab Rep.",EGY,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,140.2
"Egypt, Arab Rep.",EGY,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,150.5
"Egypt, Arab Rep.",EGY,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,160.3
"Egypt, Arab Rep.",EGY,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,170.2
"Egypt, Arab Rep.",EGY,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,180
"Egypt, Arab Rep.",EGY,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,190.1
"Egypt, Arab Rep.",EGY,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,200.3
"Egypt, Arab Rep.",EGY,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,210.6
"Egypt, Arab Rep.",EGY,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,220.4
"Egypt, Arab Rep.",EGY,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,229.4
"Egypt, Arab Rep.",EGY,1973,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,236.8
"Egypt, Arab Rep.",EGY,1972,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,242.5
"Egypt, Arab Rep.",EGY,1971,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,246.9
"Egypt, Arab Rep.",EGY,1970,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,250.3
"Egypt, Arab Rep.",EGY,1969,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,253.5
"Egypt, Arab Rep.",EGY,1968,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,257
"Egypt, Arab Rep.",EGY,1967,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,261.4
"Egypt, Arab Rep.",EGY,1966,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,266.8
